time,open,high,low,close,volume
2026-01-21,26.25,26.44,25.86,25.96,27106336
2026-01-22,26.1,26.39,25.86,25.91,17532178
2026-01-23,25.91,26.06,25.62,25.91,23071125
2026-01-26,25.72,25.82,25.0,25.1,31755799
2026-01-27,25.14,25.58,25.1,25.48,19221868
2026-01-28,25.53,25.72,25.19,25.53,17991839
2026-01-29,25.86,25.91,25.29,25.67,19332268
2026-01-30,25.72,26.15,25.58,26.15,28093288
2026-02-02,26.15,26.54,25.91,26.25,26020413
2026-02-03,26.44,27.02,26.44,26.63,50824878
2026-02-04,26.78,27.02,26.49,26.73,25780279
2026-02-05,26.78,26.83,26.01,26.01,25319969
2026-02-06,25.96,27.02,25.43,26.3,50006737
2026-02-09,26.73,27.02,26.35,26.54,25454043
2026-02-10,26.73,27.4,26.44,26.78,51364625
2026-02-11,27.02,28.36,26.97,27.88,104677865
2026-02-12,28.17,28.17,27.21,27.26,28028840
2026-02-13,27.5,27.5,27.21,27.21,21397559
2026-02-23,27.69,27.74,27.21,27.26,19099254
2026-02-24,27.4,27.4,27.07,27.16,27236849
2026-02-25,27.4,28.17,27.21,27.64,28134737
2026-02-26,27.79,27.98,27.35,27.69,16101614
2026-02-27,27.64,27.74,27.4,27.4,14885182
2026-03-02,26.92,27.11,26.54,26.59,51259395
2026-03-03,26.68,26.78,25.96,26.01,42327594
2026-03-04,26.06,26.35,25.34,25.91,42191993
2026-03-05,26.39,26.49,25.96,26.01,17352091
2026-03-06,26.06,26.1,25.62,25.67,22213644
2026-03-09,23.94,24.66,23.89,23.89,73225486
2026-03-10,25.1,25.53,24.61,25.53,37910607
2026-03-11,25.53,25.96,25.43,25.77,22264140
2026-03-12,25.48,25.77,25.0,25.24,19144767
2026-03-13,25.19,25.48,24.81,25.14,17367417
2026-03-16,25.14,25.48,25.1,25.1,12483968
2026-03-17,25.38,25.72,25.24,25.34,9556760
2026-03-18,25.67,25.86,24.76,25.29,14974868
2026-03-19,25.05,25.48,24.9,25.38,19763764
2026-03-20,25.29,25.34,24.95,24.95,13340401
2026-03-23,24.61,24.66,23.89,24.04,21745616
2026-03-24,24.76,25.0,24.42,24.61,13069735
2026-03-25,24.95,25.24,24.85,25.0,13849305
2026-03-26,25.34,25.34,24.71,24.81,13714235
2026-03-27,24.76,25.19,24.61,25.14,12890605
2026-03-30,24.81,25.1,24.66,24.76,11245400
2026-03-31,24.95,25.67,24.95,25.43,21000090
2026-04-01,25.96,26.06,25.48,25.48,18986810
2026-04-02,25.48,25.53,24.9,25.29,23439670
2026-04-03,25.29,25.43,24.95,24.95,11006328
2026-04-06,25.0,25.0,24.61,24.66,11708747
2026-04-07,24.76,24.81,24.47,24.61,15357428
2026-04-08,25.43,25.62,25.1,25.58,33442406
2026-04-09,25.48,25.67,25.34,25.48,15011748
2026-04-10,25.77,26.06,25.62,25.67,30365643
2026-04-13,25.34,25.62,25.24,25.43,15064795
2026-04-14,25.67,25.77,25.48,25.67,16278584
2026-04-15,25.67,25.82,25.58,25.58,11582308
2026-04-16,25.48,25.58,25.19,25.29,12873878
2026-04-17,25.29,25.58,25.29,25.43,8623219
2026-04-20,25.43,25.58,25.34,25.34,13302511
2026-04-21,25.38,25.58,25.29,25.29,13070038
2026-04-22,25.34,25.38,25.1,25.19,8449957
2026-04-23,25.19,25.96,25.14,25.38,15314828
2026-04-24,25.38,25.38,25.19,25.19,9092066
2026-04-28,25.19,25.24,25.0,25.0,12610418
2026-04-29,25.0,25.14,24.85,25.05,13315223
2026-05-04,25.14,25.38,25.05,25.1,10203354
2026-05-05,25.0,25.1,24.76,24.95,12355321
2026-05-06,25.0,25.14,24.85,25.05,16190993
2026-05-07,25.14,25.29,25.0,25.1,16806617
2026-05-08,25.1,25.53,25.05,25.14,22230786
2026-05-11,25.19,25.34,24.95,25.0,16656008
2026-05-12,25.0,25.1,24.9,24.9,11286685
2026-05-13,24.9,25.0,24.76,24.81,12677772
2026-05-14,24.85,25.1,24.81,24.85,13106103
2026-05-15,25.05,25.05,24.61,24.66,22633045
2026-05-18,24.66,24.66,24.42,24.52,18848881
2026-05-19,24.57,24.61,24.09,24.09,30409180
2026-05-20,24.13,24.33,23.56,23.65,39024992
2026-05-21,23.75,23.94,23.65,23.85,18679222
2026-05-22,23.89,23.94,23.56,23.7,15033207
2026-05-25,23.85,24.04,23.8,23.85,10209444
2026-05-26,23.85,24.57,23.85,24.52,18698610
2026-05-27,24.57,24.66,24.33,24.42,12623308
2026-05-28,24.42,24.61,24.04,24.04,9643102
2026-05-29,24.04,24.23,23.89,24.04,8187913
2026-06-01,24.13,24.18,23.94,24.13,5191569
2026-06-02,24.13,24.18,23.7,23.7,12879008
2026-06-03,23.7,24.23,23.7,24.23,14495589
2026-06-04,24.09,24.23,23.94,24.04,8575875
2026-06-05,24.09,24.18,24.04,24.04,8358112
2026-06-08,23.94,23.94,23.6,23.65,12134296
2026-06-09,23.7,23.89,23.6,23.7,9780751
2026-06-10,23.7,23.89,23.7,23.75,9392793
2026-06-11,23.7,23.8,23.6,23.8,4565418
2026-06-12,24.04,24.23,23.89,23.89,20445141
2026-06-15,24.09,24.37,24.09,24.23,15687829
2026-06-16,24.28,24.33,24.13,24.13,11674273
2026-06-17,24.18,24.33,24.13,24.23,11633105
2026-06-18,24.23,24.33,24.18,24.28,6979622
2026-06-19,24.28,24.28,24.04,24.04,7118802
2026-06-22,24.09,24.13,23.85,23.85,7754036
2026-06-23,23.99,24.33,23.8,23.85,18591237
2026-06-24,23.89,23.99,23.7,23.85,12633009
2026-06-25,23.85,23.94,23.75,23.75,7598975
2026-06-26,23.75,23.85,23.7,23.8,6923946
2026-06-29,23.89,24.28,23.85,24.13,15831551
2026-06-30,24.13,24.28,24.09,24.23,13549710
2026-07-01,24.33,24.76,24.33,24.76,21370852
2026-07-02,24.81,24.9,24.61,24.66,10023970
2026-07-03,24.81,24.81,24.42,24.61,13583222
2026-07-06,24.71,24.81,24.28,24.33,12929901
2026-07-07,24.42,24.76,24.33,24.76,12397938
2026-07-08,24.76,25.14,24.71,25.0,20241943
2026-07-09,24.95,25.0,24.6,24.6,11250699
2026-07-10,24.6,25.0,24.55,24.65,10526125
2026-07-13,24.6,24.65,24.0,24.45,16231360
2026-07-14,24.0,24.55,24.0,24.55,12298494
2026-07-15,24.25,24.45,23.95,23.95,12765272
2026-07-16,23.95,24.25,23.5,24.15,14684765
2026-07-17,24.05,24.1,23.75,23.75,10429986
2026-07-20,23.6,23.7,22.8,22.8,20784040
2026-07-21,22.7,23.05,22.6,22.7,11355839
2026-07-22,22.8,23.2,22.35,22.35,21154000
2026-07-23,22.3,22.7,21.6,22.05,20982400
2026-07-24,22.05,22.1,21.7,21.9,10335400
2026-07-27,21.95,22.2,21.65,21.65,13775200
2026-07-28,21.5,22.15,21.35,22.15,17345000
2026-07-29,22.2,22.2,21.95,22.1,8827700
2026-07-30,22.05,22.6,22.05,22.5,11202100
2026-07-31,22.85,23.15,22.5,22.5,12050200
2026-08-03,22.75,24.05,22.75,24.0,22735100
2026-08-04,24.1,24.45,24.0,24.4,16987000
2026-08-05,24.5,24.5,24.05,24.3,14039700
2026-08-06,24.3,24.35,24.0,24.0,5101300
