time,open,high,low,close,volume
2024-08-29,46.77,47.42,46.77,46.77,825079
2024-08-30,47.01,47.66,46.77,46.85,1405777
2024-09-04,46.6,47.01,46.44,46.6,698805
2024-09-05,46.68,47.42,46.2,46.44,824912
2024-09-06,46.44,46.68,46.2,46.2,454555
2024-09-09,46.2,46.36,45.3,45.79,1130284
2024-09-10,46.11,46.36,45.06,45.06,1290342
2024-09-11,45.38,45.38,44.81,45.14,650046
2024-09-12,45.95,46.03,45.06,45.14,626039
2024-09-13,45.22,45.87,45.22,45.71,538500
2024-09-16,45.38,45.95,45.38,45.46,567335
2024-09-17,45.38,46.03,45.38,46.03,361624
2024-09-18,46.03,46.11,45.71,45.71,467194
2024-09-19,45.87,46.2,45.79,46.03,359188
2024-09-20,46.28,46.77,46.03,46.77,946980
2024-09-23,46.85,47.09,46.52,46.77,647059
2024-09-24,47.01,47.09,46.6,46.85,598950
2024-09-25,46.85,47.01,46.68,46.77,337827
2024-09-26,46.85,47.66,46.85,47.34,1092122
2024-09-27,47.5,47.91,47.17,47.66,794975
2024-09-30,47.91,47.91,47.01,47.09,551979
2024-10-01,47.26,47.26,46.93,47.09,559796
2024-10-02,47.09,47.09,46.28,46.36,635976
2024-10-03,46.6,47.01,46.28,46.28,606980
2024-10-04,46.28,46.44,46.11,46.11,381631
2024-10-07,46.11,46.52,46.03,46.2,415370
2024-10-08,46.2,46.36,45.71,45.87,515238
2024-10-09,45.95,46.11,45.54,45.95,614267
2024-10-10,46.11,47.17,46.03,47.01,686131
2024-10-11,47.17,47.42,46.77,46.85,379916
2024-10-14,46.93,47.01,46.52,46.6,335870
2024-10-15,46.6,47.42,46.52,46.52,643033
2024-10-16,46.52,47.09,46.52,47.09,532258
2024-10-17,47.26,47.26,46.36,46.68,295177
2024-10-18,46.85,47.34,46.68,46.77,245623
2024-10-21,46.77,46.93,46.03,46.11,646129
2024-10-22,45.95,46.03,45.54,45.63,646802
2024-10-23,45.63,46.03,45.3,45.63,369549
2024-10-24,45.63,45.63,45.38,45.54,228441
2024-10-25,45.54,45.63,44.97,45.22,449639
2024-10-28,45.3,45.3,45.06,45.22,239241
2024-10-29,45.22,45.38,44.97,45.14,258706
2024-10-30,45.22,45.38,44.89,44.97,357569
2024-10-31,45.06,45.79,44.97,44.97,486669
2024-11-01,45.3,45.71,45.06,45.06,437469
2024-11-04,45.54,45.71,45.22,45.22,457210
2024-11-05,45.54,45.71,45.14,45.22,271783
2024-11-06,45.38,45.63,45.22,45.46,391840
2024-11-07,45.63,45.71,45.3,45.3,294992
2024-11-08,45.38,45.54,44.97,44.97,516840
2024-11-11,45.06,45.46,44.97,45.06,446755
2024-11-12,45.14,46.77,45.14,46.11,1042873
2024-11-13,46.2,46.44,45.87,46.28,314754
2024-11-14,46.28,46.28,45.63,45.71,298923
2024-11-15,45.63,45.71,45.22,45.22,386405
2024-11-18,45.87,45.87,45.06,45.22,471821
2024-11-19,45.63,45.63,44.81,44.81,497799
2024-11-20,44.57,45.22,44.57,45.22,414956
2024-11-21,45.3,45.3,44.89,45.06,243542
2024-11-22,45.06,45.63,45.06,45.14,382698
2024-11-25,45.54,45.63,45.22,45.22,389157
2024-11-26,45.3,45.87,45.3,45.71,718632
2024-11-27,45.71,46.11,45.71,45.71,433356
2024-11-28,45.95,46.03,45.22,45.22,342689
2024-11-29,45.22,45.71,44.97,45.71,436443
2024-12-02,45.79,46.36,45.63,45.79,355817
2024-12-03,45.79,45.87,45.46,45.79,374807
2024-12-04,45.79,47.26,45.63,46.77,1382180
2024-12-05,46.93,47.26,46.36,46.85,677051
2024-12-06,47.01,47.66,46.68,47.01,1070661
2024-12-09,47.01,47.17,46.6,46.85,462824
2024-12-10,46.85,47.5,46.77,47.34,735884
2024-12-11,47.42,47.58,46.93,46.93,817854
2024-12-12,46.93,47.34,46.85,46.85,507667
2024-12-13,46.85,47.01,46.6,46.77,462050
2024-12-16,46.77,46.93,46.6,46.68,206963
2024-12-17,46.85,46.93,46.44,46.68,340000
2024-12-18,46.68,46.93,46.68,46.77,270169
2024-12-19,46.44,46.68,45.95,46.36,770702
2024-12-20,46.36,46.52,45.95,46.03,778955
2024-12-23,46.44,47.34,46.2,46.6,588678
2024-12-24,46.68,46.85,46.44,46.6,511338
2024-12-25,46.85,47.09,46.6,46.77,845934
2024-12-26,46.6,47.27,46.6,47.02,867303
2024-12-27,47.1,47.1,46.51,47.1,633109
2024-12-30,47.02,47.36,46.6,47.36,479261
2024-12-31,47.19,47.19,46.85,46.85,366340
2025-01-02,47.1,47.1,46.51,46.93,359447
2025-01-03,46.93,47.02,46.43,46.43,367540
2025-01-06,46.34,47.02,45.24,45.24,942417
2025-01-07,45.33,45.75,45.33,45.33,403696
2025-01-08,45.33,45.5,45.24,45.33,496812
2025-01-09,45.33,45.58,45.16,45.24,411589
2025-01-10,45.24,45.58,45.24,45.24,475785
2025-01-13,45.08,45.92,44.99,45.67,462553
2025-01-14,45.58,46.0,45.58,46.0,329356
2025-01-15,46.43,46.43,45.92,46.43,331944
2025-01-16,46.26,46.76,45.41,45.58,572692
2025-01-17,45.5,46.43,44.91,45.08,638356
2025-01-20,45.24,45.75,45.24,45.67,200734
2025-01-21,45.92,45.92,45.16,45.24,258460
2025-01-22,45.5,45.67,45.24,45.33,201578
2025-01-23,45.58,45.67,45.24,45.58,235547
2025-01-24,45.33,45.67,45.33,45.41,303212
2025-02-03,45.24,45.41,44.4,44.49,599809
2025-02-04,44.57,44.74,44.23,44.49,438773
2025-02-05,44.57,44.82,44.49,44.82,270329
2025-02-06,44.91,44.91,44.49,44.49,353492
2025-02-07,44.49,44.57,44.15,44.23,768918
2025-02-10,44.06,44.23,43.89,44.06,645306
2025-02-11,43.98,44.06,43.47,43.56,748820
2025-02-12,43.64,43.89,43.64,43.81,90829
2025-02-13,43.81,43.89,43.64,43.64,275121
2025-02-14,44.23,44.23,43.47,43.56,669129
2025-02-17,43.47,43.56,43.05,43.13,1116717
2025-02-18,43.13,43.47,43.05,43.22,489998
2025-02-19,43.22,43.39,43.13,43.3,871238
2025-02-20,43.47,43.56,43.3,43.39,580621
2025-02-21,43.56,44.06,43.39,43.73,752662
2025-02-24,43.73,44.23,43.73,44.23,714423
2025-02-25,45.16,45.16,43.98,44.23,484840
2025-02-26,44.32,44.32,43.89,44.06,648180
